Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Bangladesh,BGD,2011,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,290450000
Bangladesh,BGD,2010,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,351699000
Bangladesh,BGD,2009,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,952031000
Bangladesh,BGD,2008,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,1016532000
Bangladesh,BGD,2007,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,624414000
Bangladesh,BGD,2006,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,413797000
Bangladesh,BGD,2005,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,523731000
Bangladesh,BGD,2004,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,523064000
Bangladesh,BGD,2003,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,516697000
Bangladesh,BGD,2002,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,309900000
Bangladesh,BGD,2001,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,360920000
Bangladesh,BGD,2000,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,481736000
Bangladesh,BGD,1999,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,562186000
Bangladesh,BGD,1998,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,500197000
Bangladesh,BGD,1997,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,396199000
Bangladesh,BGD,1996,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,531615000
Bangladesh,BGD,1995,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,389807000
Bangladesh,BGD,1994,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,727174000
Bangladesh,BGD,1993,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,478770000
Bangladesh,BGD,1992,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,584322000
Bangladesh,BGD,1991,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,478576000
Bangladesh,BGD,1990,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,748607000
Bangladesh,BGD,1989,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,594361000
Bangladesh,BGD,1988,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,526951000
Bangladesh,BGD,1987,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,468603000
Bangladesh,BGD,1986,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,519024000
Bangladesh,BGD,1985,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,431209000
Bangladesh,BGD,1984,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,352404000
Bangladesh,BGD,1983,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,265785000
Bangladesh,BGD,1982,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,280899000
Bangladesh,BGD,1981,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,264263000
Bangladesh,BGD,1980,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,275231000
Bangladesh,BGD,1979,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,225800000
Bangladesh,BGD,1978,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,139354000
Bangladesh,BGD,1977,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,112899000
Bangladesh,BGD,1976,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,128561000
Bangladesh,BGD,1975,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,108217000
Bangladesh,BGD,1974,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,75665000
Bangladesh,BGD,1973,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,56772000
Bangladesh,BGD,1972,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,2265000
Bangladesh,BGD,2024,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,75428571.3
Bangladesh,BGD,2023,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,85296115.8
Bangladesh,BGD,2022,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,140497251.7
Bangladesh,BGD,2021,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,257652160.2
Bangladesh,BGD,2020,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,84896033.1
Bangladesh,BGD,2019,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,110970651
Bangladesh,BGD,2018,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,68132575.6
Bangladesh,BGD,2017,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,60048710.5
Bangladesh,BGD,2016,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,199587618.2
Bangladesh,BGD,2015,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,78220218.3
Bangladesh,BGD,2014,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,113134697.7
Bangladesh,BGD,2013,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,107923908
Bangladesh,BGD,2012,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,32831258.2
Bangladesh,BGD,2011,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,41647373.4
Bangladesh,BGD,2010,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,27120839.1
Bangladesh,BGD,2009,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,37463541.7
Bangladesh,BGD,2008,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,-10716839.1
Bangladesh,BGD,2007,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,33537290.8
Bangladesh,BGD,2006,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,290765.9
Bangladesh,BGD,2005,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,-14131729
Bangladesh,BGD,2004,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,4881849.5
Bangladesh,BGD,2003,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,11618126.2
Bangladesh,BGD,2002,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,29257646.2
Bangladesh,BGD,2001,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,25258609.9
Bangladesh,BGD,2000,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,15705282.3
Bangladesh,BGD,1999,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,13523566.8
Bangladesh,BGD,1998,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,34958201.8
Bangladesh,BGD,1997,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,6570602.9
Bangladesh,BGD,1996,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,43868399.3
Bangladesh,BGD,1995,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,-6617186.4
Bangladesh,BGD,1994,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,3472258.1
Bangladesh,BGD,1993,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,-5106516.9
Bangladesh,BGD,1992,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,-17403844.3
Bangladesh,BGD,1991,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,-19930152
Bangladesh,BGD,1990,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,19072366
Bangladesh,BGD,1989,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,-16402984.2
Bangladesh,BGD,1988,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,3120562.8
Bangladesh,BGD,1987,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,-19018441.8
Bangladesh,BGD,1986,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,60141344.2
Bangladesh,BGD,1985,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,18172328.9
Bangladesh,BGD,1984,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,28066022
Bangladesh,BGD,1983,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,17454965.1
Bangladesh,BGD,1982,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,60983336
Bangladesh,BGD,1981,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,59461409.4
Bangladesh,BGD,1980,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,62540795.7
Bangladesh,BGD,1979,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,22116320.7
Bangladesh,BGD,1978,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,438337.4
Bangladesh,BGD,1977,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,13900000
Bangladesh,BGD,2024,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,38025202.45
Bangladesh,BGD,2023,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,42541191.39
Bangladesh,BGD,2022,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,-51444583
Bangladesh,BGD,2021,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,-129501504
Bangladesh,BGD,2020,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,62104012
Bangladesh,BGD,2019,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,-50983527
Bangladesh,BGD,2018,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,133654335
Bangladesh,BGD,2017,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,32805246
Bangladesh,BGD,2016,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,54446223
Bangladesh,BGD,2015,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,111642363
Bangladesh,BGD,2014,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,91393690
Bangladesh,BGD,2013,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,94032545
Bangladesh,BGD,2012,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,23775758
Bangladesh,BGD,2011,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,82354918.26
Bangladesh,BGD,2010,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,-2290163.52
Bangladesh,BGD,2009,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,-5490163.52
Bangladesh,BGD,2008,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,-20787579.15
Bangladesh,BGD,2007,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,-14264840.74
Bangladesh,BGD,2006,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,-11766536.72
Bangladesh,BGD,2005,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,29270284.1
Bangladesh,BGD,2004,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,4681600
Bangladesh,BGD,2003,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,5582800
Bangladesh,BGD,2002,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,-3972100
Bangladesh,BGD,2001,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,8682900
Bangladesh,BGD,2000,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1999,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1998,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1997,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1996,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1995,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1994,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1993,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1992,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1991,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1990,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1989,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1988,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1987,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1986,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1985,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1984,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1983,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1982,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1981,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1980,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1979,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1978,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1977,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1976,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1975,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1974,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1973,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,1972,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0
Bangladesh,BGD,2024,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,6602232569.4
Bangladesh,BGD,2023,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,7363203000.9
Bangladesh,BGD,2022,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,8258900814.4
Bangladesh,BGD,2021,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,7012532924.3
Bangladesh,BGD,2020,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,6460295865.4
Bangladesh,BGD,2019,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,4825818088.7
Bangladesh,BGD,2018,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,5827434443.8
Bangladesh,BGD,2017,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,3757225782.6
Bangladesh,BGD,2016,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,2196342573.3
Bangladesh,BGD,2015,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,1283992301.5
Bangladesh,BGD,2014,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,1243529662.3
Bangladesh,BGD,2013,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,1097949756.9
Bangladesh,BGD,2012,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,1353331183
Bangladesh,BGD,2011,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,124802203
Bangladesh,BGD,2010,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,252937670.9
Bangladesh,BGD,2009,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,809329853
Bangladesh,BGD,2008,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,1118692353.1
Bangladesh,BGD,2007,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,365303676.9
Bangladesh,BGD,2006,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,603506723.8
Bangladesh,BGD,2005,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,321239009.9
Bangladesh,BGD,2004,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,472940827.4
Bangladesh,BGD,2003,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,481999103.4
Bangladesh,BGD,2002,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,214727460.8
Bangladesh,BGD,2001,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,359892504.6
Bangladesh,BGD,2000,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,328926709.3
Bangladesh,BGD,1999,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,381039125.9
Bangladesh,BGD,1998,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,382952524.8
Bangladesh,BGD,1997,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,255291028.4
Bangladesh,BGD,1996,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,562261771.4
Bangladesh,BGD,1995,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,264119687.6
Bangladesh,BGD,1994,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,716759585.8
Bangladesh,BGD,1993,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,393703318.4
Bangladesh,BGD,1992,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,632647933.2
Bangladesh,BGD,1991,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,496102260.1
Bangladesh,BGD,1990,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,806985977.9
Bangladesh,BGD,1989,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,936978297.4
Bangladesh,BGD,1988,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,783017224.2
Bangladesh,BGD,1987,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,738911671.6
Bangladesh,BGD,1986,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,818309049.3
Bangladesh,BGD,1985,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,546924326.6
Bangladesh,BGD,1984,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,490171281.5
Bangladesh,BGD,1983,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,427618766.4
Bangladesh,BGD,1982,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,746819629.2
Bangladesh,BGD,1981,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,474133187.5
Bangladesh,BGD,1980,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,550709075.7
Bangladesh,BGD,1979,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,486340183.7
Bangladesh,BGD,1978,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,318681296.7
Bangladesh,BGD,1977,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,266436754.7
Bangladesh,BGD,1976,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,270217561.4
Bangladesh,BGD,1975,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,427876943.5
Bangladesh,BGD,1974,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,507562363.7
Bangladesh,BGD,1973,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,289292003.5
Bangladesh,BGD,1972,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,64400913.7
Bangladesh,BGD,2024,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,-181363000
Bangladesh,BGD,2023,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,-314510000
Bangladesh,BGD,2022,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,-409047000
Bangladesh,BGD,2021,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,-83852000
Bangladesh,BGD,2020,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,167460000
Bangladesh,BGD,2019,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,136107000
Bangladesh,BGD,2018,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,161546000
Bangladesh,BGD,2017,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,113999000
Bangladesh,BGD,2016,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,65419000
Bangladesh,BGD,2015,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,-23659000
Bangladesh,BGD,2014,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,168717000
Bangladesh,BGD,2013,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,72743000
Bangladesh,BGD,2024,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-365759000
Bangladesh,BGD,2023,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-25160000
Bangladesh,BGD,2022,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,41411000
Bangladesh,BGD,2021,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,654737000
Bangladesh,BGD,2020,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-3679000
Bangladesh,BGD,2019,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-3609000
Bangladesh,BGD,2018,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-3807000
Bangladesh,BGD,2017,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-3126000
Bangladesh,BGD,2016,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-3568000
Bangladesh,BGD,2015,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-3576000
Bangladesh,BGD,2014,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,21856000
Bangladesh,BGD,2013,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,20968000
Bangladesh,BGD,2012,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-4963000
Bangladesh,BGD,2011,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-4930000
Bangladesh,BGD,2010,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-4861000
Bangladesh,BGD,2009,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-2910000
Bangladesh,BGD,2008,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-4876000
Bangladesh,BGD,2007,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-4953000
Bangladesh,BGD,2006,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-5186000
Bangladesh,BGD,2005,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-4696000
Bangladesh,BGD,2004,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,10051000
Bangladesh,BGD,2003,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-2906000
Bangladesh,BGD,2001,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,11305000
Bangladesh,BGD,2000,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,15053000
Bangladesh,BGD,1998,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-1208000
Bangladesh,BGD,1997,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-5601000
Bangladesh,BGD,1996,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-5601000
Bangladesh,BGD,1995,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-2419000
Bangladesh,BGD,1994,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,2342000
Bangladesh,BGD,1993,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-2776000
Bangladesh,BGD,1992,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-2774000
Bangladesh,BGD,1991,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-2774000
Bangladesh,BGD,1990,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,20434000
Bangladesh,BGD,1989,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-715000
Bangladesh,BGD,1988,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-1411000
Bangladesh,BGD,1987,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-725000
Bangladesh,BGD,1986,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,60000
Bangladesh,BGD,1985,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-445000
Bangladesh,BGD,1984,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-484000
Bangladesh,BGD,1983,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-532000
Bangladesh,BGD,1982,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,4126000
Bangladesh,BGD,1979,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-830000
Bangladesh,BGD,1978,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-3090000
Bangladesh,BGD,1977,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-3086000
Bangladesh,BGD,1976,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-3086000
Bangladesh,BGD,1975,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-3087000
Bangladesh,BGD,1974,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,42000
Bangladesh,BGD,1973,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,13136000
Bangladesh,BGD,2024,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",DT.NFL.PCBO.CD,-225841000
Bangladesh,BGD,2023,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",DT.NFL.PCBO.CD,1235431000
Bangladesh,BGD,2022,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",DT.NFL.PCBO.CD,318940000
Bangladesh,BGD,2021,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",DT.NFL.PCBO.CD,2644526000
